หมายเลขงบ,ชื่องบ,ประเภทแผนงาน,dname,จำนวนรวม,หมายเลขงบแผนงาน,แผนงาน,งบแผนงาน,OBJECTID,AREA,dcode,dname_e,pcode,pname,num_male,num_female,num_school,num_hos,num_comm,num_temple,num_health
55,สำนักงานเขตบางพลัด,ทั่วไป/บริหาร/อื่นๆ,บางพลัด,311873800,ก,แผนงานบริหารงานปกครองและทะเบียน,26084200,29.0,11804564.0,1025.0,Bang Phlat,10.0,กรุงเทพมหานคร,45904.0,53249.0,11.0,0.0,46.0,23.0,1.0
55,สำนักงานเขตบางพลัด,พัฒนาชุมชน/อาชีพ,บางพลัด,311873800,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,31708400,29.0,11804564.0,1025.0,Bang Phlat,10.0,กรุงเทพมหานคร,45904.0,53249.0,11.0,0.0,46.0,23.0,1.0
55,สำนักงานเขตบางพลัด,การคลัง,บางพลัด,311873800,ข,แผนงานบริหารการคลัง,12881400,29.0,11804564.0,1025.0,Bang Phlat,10.0,กรุงเทพมหานคร,45904.0,53249.0,11.0,0.0,46.0,23.0,1.0
55,สำนักงานเขตบางพลัด,อนามัย/สาธารณะสุข,บางพลัด,311873800,,งานควบคุมอนามัย,5578500,29.0,11804564.0,1025.0,Bang Phlat,10.0,กรุงเทพมหานคร,45904.0,53249.0,11.0,0.0,46.0,23.0,1.0
55,สำนักงานเขตบางพลัด,โยธา/ก่อสร้าง/จราจร,บางพลัด,311873800,จ,แผนงานการโยธา: งานการโยธา,13720000,29.0,11804564.0,1025.0,Bang Phlat,10.0,กรุงเทพมหานคร,45904.0,53249.0,11.0,0.0,46.0,23.0,1.0
55,สำนักงานเขตบางพลัด,เทศกิจ/รักษาความสะอาด,บางพลัด,311873800,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,113032800,29.0,11804564.0,1025.0,Bang Phlat,10.0,กรุงเทพมหานคร,45904.0,53249.0,11.0,0.0,46.0,23.0,1.0
55,สำนักงานเขตบางพลัด,การศึกษา,บางพลัด,311873800,ญ,แผนงานบริหารการศึกษา: งานบริหารการศึกษา,53847400,29.0,11804564.0,1025.0,Bang Phlat,10.0,กรุงเทพมหานคร,45904.0,53249.0,11.0,0.0,46.0,23.0,1.0
55,สำนักงานเขตบางพลัด,สิ่งแวดล้อม,บางพลัด,311873800,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,13786200,29.0,11804564.0,1025.0,Bang Phlat,10.0,กรุงเทพมหานคร,45904.0,53249.0,11.0,0.0,46.0,23.0,1.0
55,สำนักงานเขตบางพลัด,เทศกิจ/รักษาความสะอาด,บางพลัด,311873800,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,16780700,29.0,11804564.0,1025.0,Bang Phlat,10.0,กรุงเทพมหานคร,45904.0,53249.0,11.0,0.0,46.0,23.0,1.0
55,สำนักงานเขตบางพลัด,น้ำท่วม/ทางเท้า,บางพลัด,311873800,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,24454200,29.0,11804564.0,1025.0,Bang Phlat,10.0,กรุงเทพมหานคร,45904.0,53249.0,11.0,0.0,46.0,23.0,1.0
56,สำนักงานเขตจอมทอง,อนามัย/สาธารณะสุข,จอมทอง,396522000,,งานควบคุมอนามัย,6505100,62.0,23167158.0,1035.0,Chom Thong,10.0,กรุงเทพมหานคร,75840.0,82130.0,11.0,0.0,53.0,16.0,1.0
56,สำนักงานเขตจอมทอง,การคลัง,จอมทอง,396522000,ข,แผนงานบริหารการคลัง,11838300,62.0,23167158.0,1035.0,Chom Thong,10.0,กรุงเทพมหานคร,75840.0,82130.0,11.0,0.0,53.0,16.0,1.0
56,สำนักงานเขตจอมทอง,น้ำท่วม/ทางเท้า,จอมทอง,396522000,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,20442600,62.0,23167158.0,1035.0,Chom Thong,10.0,กรุงเทพมหานคร,75840.0,82130.0,11.0,0.0,53.0,16.0,1.0
56,สำนักงานเขตจอมทอง,เทศกิจ/รักษาความสะอาด,จอมทอง,396522000,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,22857100,62.0,23167158.0,1035.0,Chom Thong,10.0,กรุงเทพมหานคร,75840.0,82130.0,11.0,0.0,53.0,16.0,1.0
56,สำนักงานเขตจอมทอง,การศึกษา,จอมทอง,396522000,ญ,แผนงานบริหารการศึกษา: งานบริหารการศึกษา,98038300,62.0,23167158.0,1035.0,Chom Thong,10.0,กรุงเทพมหานคร,75840.0,82130.0,11.0,0.0,53.0,16.0,1.0
56,สำนักงานเขตจอมทอง,พัฒนาชุมชน/อาชีพ,จอมทอง,396522000,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,19379500,62.0,23167158.0,1035.0,Chom Thong,10.0,กรุงเทพมหานคร,75840.0,82130.0,11.0,0.0,53.0,16.0,1.0
56,สำนักงานเขตจอมทอง,โยธา/ก่อสร้าง/จราจร,จอมทอง,396522000,จ,แผนงานการโยธา: งานการโยธา,24848300,62.0,23167158.0,1035.0,Chom Thong,10.0,กรุงเทพมหานคร,75840.0,82130.0,11.0,0.0,53.0,16.0,1.0
56,สำนักงานเขตจอมทอง,ทั่วไป/บริหาร/อื่นๆ,จอมทอง,396522000,ก,แผนงานบริหารงานปกครองและทะเบียน,27366300,62.0,23167158.0,1035.0,Chom Thong,10.0,กรุงเทพมหานคร,75840.0,82130.0,11.0,0.0,53.0,16.0,1.0
56,สำนักงานเขตจอมทอง,เทศกิจ/รักษาความสะอาด,จอมทอง,396522000,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,143871800,62.0,23167158.0,1035.0,Chom Thong,10.0,กรุงเทพมหานคร,75840.0,82130.0,11.0,0.0,53.0,16.0,1.0
56,สำนักงานเขตจอมทอง,สิ่งแวดล้อม,จอมทอง,396522000,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,21374700,62.0,23167158.0,1035.0,Chom Thong,10.0,กรุงเทพมหานคร,75840.0,82130.0,11.0,0.0,53.0,16.0,1.0
57,สำนักงานเขตดินแดง,การคลัง,ดินแดง,331004000,ข,แผนงานบริหารการคลัง,11551800,34.0,8465891.0,1026.0,Din Daeng,10.0,กรุงเทพมหานคร,60811.0,69391.0,3.0,0.0,22.0,2.0,2.0
57,สำนักงานเขตดินแดง,เทศกิจ/รักษาความสะอาด,ดินแดง,331004000,ค,แผนงานรักษาความสะอาด: งานรักษาความสะอาด,145317600,34.0,8465891.0,1026.0,Din Daeng,10.0,กรุงเทพมหานคร,60811.0,69391.0,3.0,0.0,22.0,2.0,2.0
57,สำนักงานเขตดินแดง,น้ำท่วม/ทางเท้า,ดินแดง,331004000,,งานการระบายน้ำและแก้ไขปัญหาน้ำท่วม,10834600,34.0,8465891.0,1026.0,Din Daeng,10.0,กรุงเทพมหานคร,60811.0,69391.0,3.0,0.0,22.0,2.0,2.0
57,สำนักงานเขตดินแดง,สิ่งแวดล้อม,ดินแดง,331004000,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,18704500,34.0,8465891.0,1026.0,Din Daeng,10.0,กรุงเทพมหานคร,60811.0,69391.0,3.0,0.0,22.0,2.0,2.0
57,สำนักงานเขตดินแดง,ทั่วไป/บริหาร/อื่นๆ,ดินแดง,331004000,ก,แผนงานบริหารงานปกครองและทะเบียน,25931600,34.0,8465891.0,1026.0,Din Daeng,10.0,กรุงเทพมหานคร,60811.0,69391.0,3.0,0.0,22.0,2.0,2.0
57,สำนักงานเขตดินแดง,เทศกิจ/รักษาความสะอาด,ดินแดง,331004000,ง,แผนงานรักษาความเป็นระเบียบเรียบร้อย: งานบริหารและบังคับการเทศกิจ,20564400,34.0,8465891.0,1026.0,Din Daeng,10.0,กรุงเทพมหานคร,60811.0,69391.0,3.0,0.0,22.0,2.0,2.0
57,สำนักงานเขตดินแดง,โยธา/ก่อสร้าง/จราจร,ดินแดง,331004000,จ,แผนงานการโยธา: งานการโยธา,19108200,34.0,8465891.0,1026.0,Din Daeng,10.0,กรุงเทพมหานคร,60811.0,69391.0,3.0,0.0,22.0,2.0,2.0
57,สำนักงานเขตดินแดง,อนามัย/สาธารณะสุข,ดินแดง,331004000,,งานควบคุมอนามัย,6068300,34.0,8465891.0,1026.0,Din Daeng,10.0,กรุงเทพมหานคร,60811.0,69391.0,3.0,0.0,22.0,2.0,2.0
57,สำนักงานเขตดินแดง,การศึกษา,ดินแดง,331004000,ญ,แผนงานบริหารการศึกษา: งานบริหารการศึกษา,54561200,34.0,8465891.0,1026.0,Din Daeng,10.0,กรุงเทพมหานคร,60811.0,69391.0,3.0,0.0,22.0,2.0,2.0
57,สำนักงานเขตดินแดง,พัฒนาชุมชน/อาชีพ,ดินแดง,331004000,ซ,แผนงานพัฒนาชุมชน: งานพัฒนาชุมชน,18361800,34.0,8465891.0,1026.0,Din Daeng,10.0,กรุงเทพมหานคร,60811.0,69391.0,3.0,0.0,22.0,2.0,2.0
58,สำนักงานเขตสวนหลวง,อนามัย/สาธารณะสุข,สวนหลวง,371965000,,งานควบคุมอนามัย,6171300,46.0,24113560.0,1034.0,Suanluang,10.0,กรุงเทพมหานคร,53828.0,61903.0,8.0,0.0,46.0,8.0,2.0
58,สำนักงานเขตสวนหลวง,สิ่งแวดล้อม,สวนหลวง,371965000,ช,แผนงานพัฒนาสภาวะส่ิงแวดล้อม: งานปลูกและบำรุงรักษาต้นไม้,23565000,46.0,24113560.0,1034.0,Suanluang,10.0,กรุงเทพมหานคร,53828.0,61903.0,8.0,0.0,46.0,8.0,2.0
